# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 1 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-60052
# Timestamp: Thu, 28-Mar-2019 18:45:39
Gene ID	Gene Name	'small cell lung carcinoma' vs 'normal' .foldChange	'small cell lung carcinoma' vs 'normal'.pValue
ENSG00000036257	CUL3	0.3	0.549607683081984
ENSG00000036448	MYOM2	0.3	0.804985795791984
ENSG00000036473	OTC	0.4	0.868917605585466
ENSG00000036530	CYP46A1	1.4	0.0195150105184204
ENSG00000036549	AC118549.1	0.8	0.0329500945959631
ENSG00000036565	SLC18A1	3.5	1.4013041191101E-4
ENSG00000036672	USP2	0.9	0.247535014184659
ENSG00000036828	CASR	1.5	0.30256348794144
ENSG00000037042	TUBG2	0.7	0.19832518888914
ENSG00000037241	RPL26L1	-0.1	0.955322687849138
ENSG00000037280	FLT4	-2.2	3.70723944675302E-5
ENSG00000037474	NSUN2	0.8	0.0419762310823064
ENSG00000037637	FBXO42	0.3	0.339034034609002
ENSG00000037749	MFAP3	0.1	0.923590936866646
ENSG00000037757	MRI1	-0.2	0.57947336142456
ENSG00000037897	METTL1	0.3	0.742197582994288
ENSG00000037965	HOXC8	1.6	0.187410571361912
ENSG00000038002	AGA	-0.2	0.88990905808298
ENSG00000038210	PI4K2B	0.5	0.580903174820992
ENSG00000038274	MAT2B	-0.9	0.0621212087370895
ENSG00000038295	TLL1	-0.7	0.573473194215226
ENSG00000038358	EDC4	-0.4	0.321586865043525
ENSG00000038427	VCAN	-0.8	0.265630264505434
ENSG00000038532	CLEC16A	-0.1	0.867328106688213
ENSG00000038945	MSR1	-1.6	0.011063535499615
ENSG00000039068	CDH1	-0.1	0.921287706136338
ENSG00000039123	MTREX	-0.1	0.807628463881465
ENSG00000039523	RIPOR1	-1.3	2.18860268702006E-4
ENSG00000039537	C6	-0.3	0.846118720073387
ENSG00000039560	RAI14	-0.7	0.239996591582048
ENSG00000039600	SOX30	3.4	0.00332547940973761
ENSG00000039650	PNKP	0.5	0.294160083731187
ENSG00000039987	BEST2	0.9	0.456138575276981
ENSG00000040199	PHLPP2	0.3	0.558626257229504
ENSG00000040275	SPDL1	1.9	5.02718751797197E-4
ENSG00000040341	STAU2	0.6	0.089326670911259
ENSG00000040487	PQLC2	0.7	0.152176029503398
ENSG00000040531	CTNS	-0.8	0.0859493759172371
ENSG00000040608	RTN4R	0.7	0.58530040858253
ENSG00000040633	PHF23	-0.1	0.932917667976672
ENSG00000040731	CDH10	1.5	0.195282779362459
ENSG00000041353	RAB27B	-1.2	0.247808207807974
ENSG00000041357	PSMA4	-0.1	0.918417170714018
ENSG00000041802	LSG1	0.7	0.0990186771281478
ENSG00000041880	PARP3	-1.1	0.0804872116226916
ENSG00000041982	TNC	-1.3	0.038847397959198
ENSG00000041988	THAP3	1.5	0.00627551646604432
ENSG00000042062	RIPOR3	-1.4	0.00616736348663441
ENSG00000042088	TDP1	0.7	0.0810066750080812
ENSG00000042286	AIFM2	0.1	0.935019978213433
ENSG00000042304	C2orf83	1.3	0.407769188629452
ENSG00000042317	SPATA7	0.2	0.820799945484504
ENSG00000042429	MED17	0.3	0.405247031478051
ENSG00000042445	RETSAT	-0.8	0.0384231074253287
ENSG00000042493	CAPG	-0.9	0.133123061951645
ENSG00000042753	AP2S1	0.9	0.0827248940599358
ENSG00000042781	USH2A	1.0	0.265118262440608
ENSG00000042813	ZPBP	0.2	0.932858739275719
ENSG00000042832	TG	0.5	0.706740341651501
ENSG00000042980	ADAM28	1.2	0.107866076075856
ENSG00000043039	BARX2	3.7	3.16907902351096E-5
ENSG00000043093	DCUN1D1	0.4	0.496054035503299
ENSG00000043143	JADE2	-1.4	9.46188152108182E-4
ENSG00000043355	ZIC2	2.5	0.00265062577982727
ENSG00000043462	LCP2	-1.5	0.01188893530395
ENSG00000043514	TRIT1	1.6	0.00941150416548485
ENSG00000043591	ADRB1	-3.3	2.85530770429724E-4
ENSG00000044090	CUL7	0.1	0.833245176117763
ENSG00000044115	CTNNA1	-0.6	0.151285440552208
ENSG00000044446	PHKA2	-0.3	0.363050467413264
ENSG00000044459	CNTLN	1.2	9.72281792135741E-4
ENSG00000044524	EPHA3	-0.1	0.917282559656951
ENSG00000044574	HSPA5	0.1	0.859352942100403
ENSG00000046604	DSG2	0.1	0.956510097108711
ENSG00000046647	GEMIN8	0.5	0.375324364865744
ENSG00000046651	OFD1	0.3	0.501550391848546
ENSG00000046653	GPM6B	-0.2	0.701867970955649
ENSG00000046889	PREX2	-1.9	0.00470012869861056
ENSG00000047056	WDR37	-0.1	0.776387047382791
ENSG00000047188	YTHDC2	-0.5	0.194504112076725
ENSG00000047230	CTPS2	0.1	0.848454581004762
ENSG00000047249	ATP6V1H	0.6	0.19311184593154
ENSG00000047346	FAM214A	-0.6	0.135508143228444
ENSG00000047365	ARAP2	-1.9	9.70879772995197E-4
ENSG00000047410	TPR	0.4	0.486882844778473
ENSG00000047457	CP	-0.3	0.749445772784112
ENSG00000047578	KIAA0556	-0.1	0.824956833306213
ENSG00000047579	DTNBP1	0.1	0.907523992821767
ENSG00000047597	XK	0.6	0.548831173467644
ENSG00000047617	ANO2	-0.8	0.274597853384405
ENSG00000047621	C12orf4	0.7	0.0632084162856167
ENSG00000047634	SCML1	-0.2	0.829317722355719
ENSG00000047644	WWC3	-1.2	2.0523519621307E-6
ENSG00000047648	ARHGAP6	-2.4	0.00289717463251217
ENSG00000047662	FAM184B	0.4	0.638646160500173
ENSG00000047849	MAP4	-1.3	1.30352661535034E-4
ENSG00000047936	ROS1	-2.8	0.00439720804061144
ENSG00000048028	USP28	0.2	0.696321467553526
ENSG00000048052	HDAC9	1.2	0.00938084794526347
ENSG00000048140	TSPAN17	0.5	0.249282969210333
ENSG00000048162	NOP16	0.3	0.737977973114674
ENSG00000048392	RRM2B	-0.2	0.850066666332754
ENSG00000048405	ZNF800	-0.4	0.283835945390275
ENSG00000048462	TNFRSF17	1.2	0.241418628373026
ENSG00000048540	LMO3	1.0	0.163979395639728
ENSG00000048544	MRPS10	0.5	0.379226255265633
ENSG00000048545	GUCA1A	1.6	0.300762839956134
ENSG00000048649	RSF1	0.6	0.0963732404100643
ENSG00000048707	VPS13D	-1.0	4.12401861990901E-6
ENSG00000048740	CELF2	-1.7	6.86424457922489E-4
ENSG00000048828	FAM120A	-0.3	0.395420506003335
ENSG00000048991	R3HDM1	1.0	6.47510290664203E-4
ENSG00000049089	COL9A2	1.4	0.0344725421125995
ENSG00000049130	KITLG	0.6	0.390355206334582
ENSG00000049167	ERCC8	0.3	0.560303677585757
ENSG00000049192	ADAMTS6	0.6	0.424275660307059
ENSG00000049239	H6PD	-1.4	4.58781090950861E-4
ENSG00000049245	VAMP3	-1.1	0.00214013597564133
ENSG00000049246	PER3	1.0	0.0199856717674023
ENSG00000049247	UTS2	-0.8	0.586557867983018
ENSG00000049249	TNFRSF9	0.7	0.427189791092224
ENSG00000049283	EPN3	1.8	0.0711534908766128
ENSG00000049323	LTBP1	-1.4	0.0172614692043822
ENSG00000049449	RCN1	-0.1	0.861046102649385
ENSG00000049540	ELN	-2.2	5.72106312086481E-5
ENSG00000049541	RFC2	1.9	1.01170232568009E-6
ENSG00000049618	ARID1B	0.4	0.242684894663173
ENSG00000049656	CLPTM1L	0.2	0.679011532769414
ENSG00000049759	NEDD4L	-1.1	0.00382437201469253
ENSG00000049768	FOXP3	0.1	0.903856107946766
ENSG00000049769	PPP1R3F	0.7	0.374105486558305
ENSG00000049860	HEXB	-0.7	0.151355075793641
ENSG00000049883	PTCD2	1.0	0.0117497503013531
ENSG00000050030	NEXMIF	2.3	3.09349219032808E-4
ENSG00000050130	JKAMP	0.6	0.134431942285323
ENSG00000050165	DKK3	-1.8	0.00189938354041236
ENSG00000050327	ARHGEF5	-0.8	0.32435378192181
ENSG00000050344	NFE2L3	0.4	0.582665482951123
ENSG00000050393	MCUR1	0.7	0.035327557667637
ENSG00000050405	LIMA1	-1.2	0.00108767092344689
ENSG00000050426	LETMD1	0.2	0.496900358344878
ENSG00000050438	SLC4A8	1.2	0.00209752944058331
ENSG00000050555	LAMC3	-1.5	0.109690087748606
ENSG00000050628	PTGER3	0.7	0.58987993060118
ENSG00000050730	TNIP3	-0.5	0.724894445688965
ENSG00000050767	COL23A1	0.4	0.750093707462222
ENSG00000050820	BCAR1	-0.5	0.380795124384645
ENSG00000051009	FAM160A2	-0.2	0.677974375621519
ENSG00000051108	HERPUD1	-1.0	0.0123521810152589
ENSG00000051128	HOMER3	-0.9	0.285294549262111
ENSG00000051180	RAD51	1.2	0.081001802549433
ENSG00000051341	POLQ	2.9	3.09983463964629E-11
ENSG00000051382	PIK3CB	-0.2	0.764314189893874
ENSG00000051523	CYBA	-0.6	0.50054906450804
ENSG00000051596	THOC3	1.0	0.132363491553341
ENSG00000051620	HEBP2	0.4	0.264378373027949
ENSG00000051825	MPHOSPH9	1.0	0.00502959920119482
ENSG00000052126	PLEKHA5	0.6	0.115418181455115
ENSG00000052344	PRSS8	-2.2	5.37625877093845E-4
ENSG00000052723	SIKE1	0.4	0.441379113982866
ENSG00000052749	RRP12	0.2	0.804521316039818
ENSG00000052795	FNIP2	-1.3	4.62907549414461E-4
ENSG00000052802	MSMO1	-1.1	0.033291975301435
ENSG00000052841	TTC17	-0.5	0.16220287796322
ENSG00000052850	ALX4	0.7	0.565289033755735
ENSG00000053108	FSTL4	1.4	0.0547836048846553
ENSG00000053254	FOXN3	-0.2	0.644240365609726
ENSG00000053328	METTL24	-1.4	0.191630889756626
ENSG00000053371	AKR7A2	1.0	0.0309705636749585
ENSG00000053372	MRTO4	1.7	3.70140608379314E-6
ENSG00000053438	NNAT	0.2	0.883662886290894
ENSG00000053501	USE1	0.3	0.618630932684897
ENSG00000053524	MCF2L2	0.5	0.438919249033928
ENSG00000053702	NRIP2	0.4	0.374505605353585
ENSG00000053747	LAMA3	-2.1	4.65455108578099E-5
ENSG00000053770	AP5M1	0.1	0.911946525309021
ENSG00000053900	ANAPC4	0.1	0.803949087544829
ENSG00000053918	KCNQ1	-0.9	0.26369495110091
ENSG00000054116	TRAPPC3	0.9	0.0190711624536525
ENSG00000054118	THRAP3	0.2	0.496998306138266
ENSG00000054148	PHPT1	0.2	0.830025317323222
ENSG00000054179	ENTPD2	3.0	4.00148267575387E-4
ENSG00000054219	LY75	0.5	0.548831173467644
ENSG00000054267	ARID4B	0.3	0.523756330825675
ENSG00000054277	OPN3	-0.5	0.569197389562015
ENSG00000054356	PTPRN	3.1	2.493241947521E-6
ENSG00000054392	HHAT	0.5	0.315842048265966
ENSG00000054523	KIF1B	0.4	0.338400962606061
ENSG00000054598	FOXC1	-0.2	0.849326603661157
ENSG00000054611	TBC1D22A	-0.7	0.119226029181687
ENSG00000054654	SYNE2	0.8	0.045344143451146
ENSG00000054690	PLEKHH1	1.2	0.00305562744707537
ENSG00000054793	ATP9A	0.5	0.353718917650288
ENSG00000054796	SPO11	-0.6	0.755533905755332
ENSG00000054803	CBLN4	-0.4	0.831145693535456
ENSG00000054938	CHRDL2	2.3	0.0246034908834204
ENSG00000054965	FAM168A	0.6	0.0494707829600325
ENSG00000054967	RELT	-0.2	0.813843803476589
ENSG00000054983	GALC	-0.7	0.147088606390321
ENSG00000055044	NOP58	0.4	0.46517205702251
ENSG00000055070	SZRD1	0.2	0.696321467553526
ENSG00000055118	KCNH2	1.6	0.00411249851441751
ENSG00000055130	CUL1	-0.2	0.72318777776697
ENSG00000055147	FAM114A2	-0.1	0.913082284819842
ENSG00000055163	CYFIP2	0.2	0.763121656955272
ENSG00000055208	TAB2	-0.3	0.41139274087797
ENSG00000055211	GINM1	0.5	0.203223167047553
ENSG00000055332	EIF2AK2	0.2	0.538090703447757
ENSG00000055483	USP36	-0.3	0.499709018562051
ENSG00000055609	KMT2C	-0.1	0.900196912304543
ENSG00000055732	MCOLN3	0.4	0.667062558068397
ENSG00000055813	CCDC85A	-1.4	0.104758465646063
ENSG00000055917	PUM2	0.3	0.632834303332596
ENSG00000055950	MRPL43	0.3	0.618383405182509
ENSG00000055955	ITIH4	0.2	0.898062679490338
ENSG00000055957	ITIH1	1.2	0.464190734918387
ENSG00000056050	HPF1	-0.5	0.511035313183842
ENSG00000056097	ZFR	0.2	0.73152337904269
ENSG00000056277	ZNF280C	0.5	0.158734931437235
ENSG00000056291	NPFFR2	1.0	0.466901370158814
ENSG00000056487	PHF21B	3.0	7.69261721200407E-6
ENSG00000056558	TRAF1	-1.1	0.0350167282349513
ENSG00000056586	RC3H2	0.3	0.374503611562973
ENSG00000056736	IL17RB	1.6	0.00377274263953027
ENSG00000056998	GYG2	0.5	0.729237041724882
ENSG00000057019	DCBLD2	-0.1	0.856636095573025
ENSG00000057149	SERPINB3	0.1	0.960689357992192
ENSG00000057252	SOAT1	-0.6	0.17853048876029
ENSG00000057294	PKP2	0.7	0.115402803874667
ENSG00000057468	MSH4	1.8	0.068915015948017
ENSG00000057593	F7	1.3	0.30836904768797
ENSG00000057657	PRDM1	-1.3	0.0415544738843222
ENSG00000057704	TMCC3	-1.4	0.0145118315848186
ENSG00000057757	PITHD1	0.8	0.0653763382484834
ENSG00000057935	MTA3	0.5	0.0505361034278301
ENSG00000058085	LAMC2	-1.7	0.0226681981529791
ENSG00000058091	CDK14	0.2	0.75040056943034
ENSG00000058262	SEC61A1	-0.1	0.791500657475265
ENSG00000058272	PPP1R12A	-0.4	0.325767379139974
ENSG00000058335	RASGRF1	-1.6	0.125523946321264
ENSG00000058404	CAMK2B	2.5	9.90404563781224E-6
ENSG00000058453	CROCC	0.9	0.0551960678742963
ENSG00000058600	POLR3E	-0.2	0.636000271191707
ENSG00000058668	ATP2B4	-1.4	1.02972355836767E-4
ENSG00000058673	ZC3H11A	-0.1	0.808250347828535
ENSG00000058729	RIOK2	-0.1	0.867575960616696
ENSG00000058799	YIPF1	-0.3	0.580046224861539
ENSG00000058804	NDC1	1.4	8.38141633780168E-4
ENSG00000058866	DGKG	-0.6	0.602626602436676
ENSG00000059122	FLYWCH1	0.1	0.847541503914313
ENSG00000059145	UNKL	0.8	0.0714898409213055
ENSG00000059377	TBXAS1	-1.0	0.107177067179324
ENSG00000059378	PARP12	-0.3	0.416852488899663
ENSG00000059573	ALDH18A1	0.2	0.786369687922072
ENSG00000059588	TARBP1	-0.1	0.842473505287261
ENSG00000059691	GATB	0.7	0.230230656594548
ENSG00000059728	MXD1	-0.3	0.385934663249759
ENSG00000059758	CDK17	-1.1	0.00733243083094936
ENSG00000059769	DNAJC25	1.0	0.178059378466413
ENSG00000059804	SLC2A3	-1.3	0.0557354518227573
ENSG00000059915	PSD	1.5	0.00211605884978083
ENSG00000060069	CTDP1	-0.1	0.904004059467043
ENSG00000060138	YBX3	-1.9	0.00390375517528912
ENSG00000060140	STYK1	0.5	0.703272523341697
ENSG00000060237	WNK1	-0.5	0.177077407666845
ENSG00000060339	CCAR1	0.1	0.811095724741
ENSG00000060491	OGFR	-0.5	0.271190789928799
ENSG00000060558	GNA15	-0.8	0.503000385367282
ENSG00000060642	PIGV	0.3	0.73080494554696
ENSG00000060656	PTPRU	-0.6	0.392576195905942
ENSG00000060688	SNRNP40	0.9	0.0322961810123976
ENSG00000060709	RIMBP2	2.2	1.9701107652859E-4
ENSG00000060718	COL11A1	-0.5	0.708225552470005
ENSG00000060749	QSER1	0.9	0.0450826013179756
ENSG00000060762	MPC1	0.3	0.752782120043532
ENSG00000060971	ACAA1	-0.7	0.13620696833394
ENSG00000060982	BCAT1	-1.2	0.104154766471837
ENSG00000061273	HDAC7	-1.4	0.00124366586053398
ENSG00000061337	LZTS1	1.4	0.0240488696188199
ENSG00000061455	PRDM6	-0.8	0.381870570302429
ENSG00000061492	WNT8A	0.7	0.731407279697142
ENSG00000061656	SPAG4	0.7	0.448670534450681
ENSG00000061676	NCKAP1	0.1	0.885370535427771
ENSG00000061794	MRPS35	0.6	0.478350635605739
ENSG00000061918	GUCY1B1	-0.9	0.275975064964419
ENSG00000061936	SFSWAP	0.1	0.889899362796644
ENSG00000061938	TNK2	0.8	0.0927204023488849
ENSG00000061987	MON2	-0.6	0.0317466229342892
ENSG00000062038	CDH3	1.0	0.104202179367924
ENSG00000062096	ARSF	0.6	0.755362220628998
ENSG00000062194	GPBP1	-0.2	0.668905658470475
ENSG00000062282	DGAT2	0.9	0.223589017155752
ENSG00000062370	ZNF112	0.6	0.321623388191877
ENSG00000062485	CS	-0.2	0.74074628400207
ENSG00000062524	LTK	-1.3	0.21307015568006
ENSG00000062582	MRPS24	2.0	0.107560745061491
ENSG00000062598	ELMO2	-0.3	0.310414228771105
ENSG00000062650	WAPL	-0.3	0.497163053129907
ENSG00000062716	VMP1	-1.0	0.0785480750533494
ENSG00000062725	APPBP2	-0.1	0.827287277321007
ENSG00000062822	POLD1	1.7	4.41504888779462E-4
ENSG00000063015	SEZ6	2.4	2.1920476468825E-5
ENSG00000063046	EIF4B	-0.2	0.720734802877874
ENSG00000063127	SLC6A16	-0.5	0.532523828619592
ENSG00000063169	BICRA	0.7	0.155163943701696
ENSG00000063176	SPHK2	1.2	0.0240545950954307
ENSG00000063177	RPL18	0.2	0.778869154969413
ENSG00000063180	CA11	1.2	0.132876800088559
ENSG00000063241	ISOC2	0.9	0.196281733637697
ENSG00000063244	U2AF2	0.7	0.0576277812536004
ENSG00000063245	EPN1	0.3	0.509535119240722
ENSG00000063322	MED29	0.3	0.441219664985766
ENSG00000063438	AHRR	0.7	0.374918648253353
ENSG00000063587	ZNF275	0.2	0.737553278189781
ENSG00000063601	MTMR1	0.2	0.602925393091192
ENSG00000063660	GPC1	0.3	0.687805561791987
ENSG00000063761	ADCK1	0.4	0.541246940022894
ENSG00000063978	RNF4	0.1	0.757973296670015
ENSG00000064012	CASP8	-0.4	0.365250485729928
ENSG00000064042	LIMCH1	-2.4	2.20169297154276E-5
ENSG00000064102	INTS13	-0.1	0.906485454620339
ENSG00000064115	TM7SF3	-0.4	0.422862283610018
ENSG00000064195	DLX3	2.1	0.111742592262478
ENSG00000064199	SPA17	0.1	0.936523410894749
ENSG00000064201	TSPAN32	-0.6	0.541254846057221
ENSG00000064205	WISP2	-1.1	0.241418628373026
ENSG00000064218	DMRT3	4.0	0.00108184815050147
ENSG00000064225	ST3GAL6	-0.3	0.702997027747952
ENSG00000064270	ATP2C2	-1.3	0.0323220051293204
ENSG00000064309	CDON	0.3	0.634351157790369
ENSG00000064313	TAF2	0.7	0.0133565620032607
ENSG00000064393	HIPK2	-0.2	0.528649257105277
ENSG00000064419	TNPO3	0.1	0.888488967161318
ENSG00000064490	RFXANK	0.3	0.712726160896808
ENSG00000064545	TMEM161A	0.7	0.177941719771391
ENSG00000064547	LPAR2	0.5	0.48919983003599
ENSG00000064601	CTSA	-0.6	0.182274148263562
ENSG00000064607	SUGP2	0.1	0.768253095555347
ENSG00000064651	SLC12A2	-0.6	0.254663978540982
ENSG00000064652	SNX24	-0.8	0.087599184255946
ENSG00000064655	EYA2	1.5	0.0145805011484947
ENSG00000064666	CNN2	-2.2	6.29443749896973E-4
ENSG00000064687	ABCA7	0.5	0.31337519956135
ENSG00000064692	SNCAIP	0.8	0.226595558301908
ENSG00000064703	DDX20	0.4	0.411087755337224
ENSG00000064726	BTBD1	-0.1	0.914484887113364
ENSG00000064763	FAR2	-0.4	0.532617902417216
ENSG00000064787	BCAS1	0.9	0.402879388455271
ENSG00000064835	POU1F1	-0.2	0.919970127361503
ENSG00000064886	CHI3L2	-0.1	0.954555502420693
ENSG00000064932	SBNO2	-0.9	0.0631173740690953
ENSG00000064933	PMS1	0.6	0.166799260738786
ENSG00000064961	HMG20B	0.7	0.193513581577901
ENSG00000064989	CALCRL	-2.8	4.22381371776918E-7
ENSG00000064995	TAF11	-0.1	0.770441908227709
ENSG00000064999	ANKS1A	-1.8	4.20460126617903E-12
ENSG00000065000	AP3D1	0.2	0.548456789686354
ENSG00000065029	ZNF76	0.3	0.425452719729898
ENSG00000065054	SLC9A3R2	-1.8	3.87485935897648E-4
ENSG00000065057	NTHL1	0.1	0.922926693111636
ENSG00000065060	UHRF1BP1	0.2	0.579933368787901
ENSG00000065135	GNAI3	0.3	0.395908915587049
ENSG00000065150	IPO5	0.3	0.518739262145901
ENSG00000065154	OAT	-0.5	0.374505605353585
ENSG00000065183	WDR3	0.5	0.371257920893412
ENSG00000065268	WDR18	1.1	0.130246005587644
ENSG00000065308	TRAM2	-0.5	0.171630524720335
ENSG00000065320	NTN1	-0.4	0.72270086289042
ENSG00000065328	MCM10	2.0	6.17911262603876E-4
ENSG00000065361	ERBB3	-0.5	0.297473616380367
ENSG00000065371	ROPN1	2.6	0.0383219420123457
ENSG00000065413	ANKRD44	-1.3	2.41314346021883E-4
ENSG00000065427	KARS	-0.1	0.898937509567538
ENSG00000065457	ADAT1	0.6	0.155614631543663
ENSG00000065485	PDIA5	-0.2	0.766600288725061
ENSG00000065491	TBC1D22B	0.3	0.488583665916019
ENSG00000065518	NDUFB4	0.7	0.247865543697185
ENSG00000065526	SPEN	0.2	0.518730542246935
ENSG00000065534	MYLK	-1.6	3.29417966283108E-4
ENSG00000065548	ZC3H15	0.5	0.371049517222145
ENSG00000065559	MAP2K4	-0.4	0.538771856624367
ENSG00000065600	TMEM206	0.6	0.312102558723959
ENSG00000065609	SNAP91	3.3	7.15971451803287E-5
ENSG00000065613	SLK	-0.4	0.530657645932867
ENSG00000065615	CYB5R4	0.2	0.549922172103509
ENSG00000065618	COL17A1	0.6	0.573205522489271
ENSG00000065621	GSTO2	-0.4	0.686785828794508
ENSG00000065665	SEC61A2	0.5	0.306318315344985
ENSG00000065675	PRKCQ	-1.2	0.207971335736326
ENSG00000065717	TLE2	0.6	0.327968421907098
ENSG00000065802	ASB1	0.6	0.0869727551051408
ENSG00000065809	FAM107B	-0.5	0.323311143208252
ENSG00000065833	ME1	-0.1	0.930535233733805
ENSG00000065882	TBC1D1	-0.3	0.529884805947654
ENSG00000065883	CDK13	-0.1	0.758188531014116
ENSG00000065911	MTHFD2	0.6	0.195578865364776
ENSG00000065923	SLC9A7	0.5	0.372901485624462
ENSG00000065970	FOXJ2	-0.5	0.163813463365053
ENSG00000065978	YBX1	0.7	0.220378960890404
ENSG00000065989	PDE4A	-1.8	0.0322961810123976
ENSG00000066027	PPP2R5A	-1.3	0.0011933236467645
ENSG00000066032	CTNNA2	1.4	0.158917872685058
ENSG00000066044	ELAVL1	0.8	0.00135615353547647
ENSG00000066056	TIE1	-1.8	0.00122697757915514
ENSG00000066084	DIP2B	-0.2	0.581238149352687
ENSG00000066117	SMARCD1	0.5	0.161388123183665
ENSG00000066136	NFYC	0.3	0.377917975592493
ENSG00000066185	ZMYND12	2.2	0.0509526978802129
ENSG00000066230	SLC9A3	1.6	0.0724081349561086
ENSG00000066248	NGEF	0.5	0.666812900733074
ENSG00000066279	ASPM	2.0	2.35198040843947E-4
ENSG00000066294	CD84	-1.0	0.130693995939635
ENSG00000066322	ELOVL1	-1.2	0.0107953029000274
ENSG00000066336	SPI1	-1.0	0.189859557070762
ENSG00000066379	ZNRD1	0.5	0.677740143076976
ENSG00000066382	MPPED2	0.5	0.524569034150037
ENSG00000066405	CLDN18	-3.9	4.65510367149393E-10
ENSG00000066422	ZBTB11	0.2	0.744614257302191
ENSG00000066427	ATXN3	0.5	0.379925113063087
ENSG00000066455	GOLGA5	0.1	0.873073134052738
ENSG00000066468	FGFR2	-1.4	0.023108259814592
ENSG00000066557	LRRC40	0.2	0.730553332990947
ENSG00000066583	ISOC1	0.1	0.891770636769732
ENSG00000066629	EML1	-0.1	0.827856035770693
ENSG00000066651	TRMT11	0.4	0.580620171319745
ENSG00000066654	THUMPD1	-0.2	0.742309707803488
ENSG00000066697	MSANTD3	0.7	0.183386096831541
ENSG00000066735	KIF26A	1.6	0.131004013218539
ENSG00000066739	ATG2B	-0.5	0.148994675379134
ENSG00000066777	ARFGEF1	-0.2	0.64160798186457
ENSG00000066813	ACSM2B	0.5	0.716794249584941
ENSG00000066827	ZFAT	0.7	0.172889031424875
ENSG00000066855	MTFR1	0.4	0.481668288649964
ENSG00000066923	STAG3	1.1	0.00165503454416137
ENSG00000066926	FECH	0.3	0.499510024328379
ENSG00000066933	MYO9A	-1.2	8.93369433619083E-4
ENSG00000067048	DDX3Y	-0.6	0.639830603437021
ENSG00000067057	PFKP	1.2	0.00600033900339064
ENSG00000067064	IDI1	-0.3	0.762343911003206
ENSG00000067066	SP100	-1.4	0.0152291886070415
ENSG00000067082	KLF6	-2.2	2.96773276842089E-5
ENSG00000067113	PLPP1	-1.6	0.00878223744718694
ENSG00000067141	NEO1	-0.5	0.308797959423677
ENSG00000067167	TRAM1	-1.0	0.0356503543118605
ENSG00000067182	TNFRSF1A	-1.8	3.02029656532815E-5
ENSG00000067191	CACNB1	-0.5	0.315742216646875
ENSG00000067208	EVI5	-0.7	0.119187091413713
ENSG00000067221	STOML1	0.9	0.21947932961463
ENSG00000067225	PKM	0.1	0.798994252984075
ENSG00000067248	DHX29	-0.1	0.924190250845707
ENSG00000067334	DNTTIP2	0.4	0.372452217221342
ENSG00000067365	METTL22	0.5	0.329467105293706
ENSG00000067445	TRO	1.5	9.38050300082517E-4
ENSG00000067533	RRP15	0.3	0.498447036973981
ENSG00000067560	RHOA	-0.9	0.0254913861906335
ENSG00000067596	DHX8	0.3	0.514619070978288
ENSG00000067601	PMS2P4	0.5	0.645704770816698
ENSG00000067606	PRKCZ	-1.2	0.0162511639918507
ENSG00000067646	ZFY	-0.4	0.777625381700917
ENSG00000067704	IARS2	0.4	0.484435703099052
ENSG00000067715	SYT1	1.3	0.0704727571071159
ENSG00000067798	NAV3	-0.2	0.789767112187519
ENSG00000067836	ROGDI	0.6	0.192761922011055
ENSG00000067840	PDZD4	2.2	2.65582781228774E-4
ENSG00000067842	ATP2B3	3.0	4.61028773861316E-4
ENSG00000067900	ROCK1	0.3	0.579897423947613
ENSG00000067955	CBFB	0.3	0.50015440342522
ENSG00000067992	PDK3	0.8	0.159327181680672
ENSG00000068001	HYAL2	-2.3	7.6468122260804E-7
ENSG00000068024	HDAC4	0.1	0.808722110254951
ENSG00000068028	RASSF1	-0.9	0.0487703143282126
ENSG00000068078	FGFR3	-0.7	0.457684577754184
ENSG00000068097	HEATR6	0.2	0.611259429816113
ENSG00000068120	COASY	0.2	0.703303259893796
ENSG00000068137	PLEKHH3	0.6	0.173033775414791
ENSG00000068305	MEF2A	-0.7	0.12959363837914
ENSG00000068308	OTUD5	-0.2	0.57089558295081
ENSG00000068323	TFE3	-0.8	0.0113457752807415
ENSG00000068354	TBC1D25	-0.4	0.299324049683709
ENSG00000068366	ACSL4	-1.1	0.0716516567222369
ENSG00000068383	INPP5A	-1.3	0.00897090967932848
ENSG00000068394	GPKOW	0.5	0.360920885085955
ENSG00000068400	GRIPAP1	0.3	0.397096022370672
ENSG00000068438	FTSJ1	0.2	0.634178598514438
ENSG00000068489	PRR11	1.2	0.00223385500433357
ENSG00000068615	REEP1	0.5	0.505626919854331
ENSG00000068650	ATP11A	-1.3	7.16009030976301E-5
ENSG00000068654	POLR1A	0.1	0.813843803476589
ENSG00000068697	LAPTM4A	-1.4	2.34618168107477E-4
ENSG00000068724	TTC7A	-1.0	0.00126676302195661
ENSG00000068745	IP6K2	-0.1	0.814076070698095
ENSG00000068781	STON1-GTF2A1L	-0.2	0.9193890954895
ENSG00000068796	KIF2A	0.9	0.0454687796605099
ENSG00000068831	RASGRP2	-1.6	0.0470218621533301
ENSG00000068878	PSME4	-0.6	0.10377678243501
ENSG00000068885	IFT80	0.6	0.205261191934649
ENSG00000068903	SIRT2	-0.2	0.76970303178159
